706;"en attente
gelé";;"COSI C: DM 12-204";;;"Mise à jour de l'injecteur :
avec  les coordonnées bancaires (attention à la fact. Électronique et les règles ctalogue)";;;;;;8;8;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.PriseCommandeQuad.QuadLot3.AfficherParcDetailleClient";;;;;;"finLigne"
696;"en attente
gelé";;"COSI C: DM 12-204";;;"Paiement:
Permettre de modifier le mode de paiement et les coordonnées bancaires du client";;"Didier";;;;21;0;"Façade";"Récupérer mode de paiement : http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.RecupModePaiementContratSource

Bloc de paiement :
http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.SaisieModePaiementContratCible";;;;;;"finLigne"
690;"en attente
gelé";;"COSI C: DM 12-204";;;"Compatibilité love orange
transmettre un % de compatibilité avec les offres et love Orange ";;;"à déprioriser?";;;8;8;;;;;;;;"finLigne"
712;"en attente
gelé";;"COSI C: DM 12-204";;;"retirer le message d'interdiction de positionnement post J fact";;;;"21/06 : en attente décision palier pour dégel";;13;13;;;;;;;;"finLigne"
692;"en attente
gelé";;"COSI C: DM 12-204";;;"Numéros préférés: ";;;;"21/06 : en attente décision palier pour dégel";;13;13;;;;;;;;"finLigne"
0656;"en attente
gelé";"Story";"COSI C: DM 12-204";"P4";;"info. Bulle";;"Didier";"process à mettre en place (Julien?)
réunion à organiser MBI?
";"21/06 : en attente décision palier pour dégel";;8;8;;;;;;;;"finLigne"
0644;"en attente
gelé";"Story";"Amélioration de la GL";"P4";;"Si, lors de l'identification client via un ND et un MSISDN, FACADE détecte que le ND correspond à un parc Open et que le MSISDN du parc ""home"" Open ne correspond pas, FACADE remonte un legacyWarning 1 et remonte le parc Open qui correspond au MSISDN de la partie ""home"". En cas de poursuite de la commande, Soft DOIT prendre en compte le MSISDN remonté par FACADE en lieu et place du MSISDN saisi";"de corriger les erreurs de  frappe du MSISDN (s'il y a un autre MSISDN qui n'est pas lié au nd)";"Didier";;"ANO. ?";;3;3;;;;;;;;"finLigne"
623;"en attente
gelé";"Story";"Amélioration de la GL";"#N/A";;"Lors de la prise de commande ""Mobile"", si le MSISDN ne peut pas être récupéré de IODA, ne pas permettre la poursuite de la commande (en Guide line)";"Le vendeur ne puisse pas continuer sa prise de commande (avec FRODON dans certains cas) dans SOFT alors que la commande ne pourra pas être envoyée en livraison sans N° de mobile (seul le N° ADV est fourni à Parsifal et en plus, dans la majorité des cas, ce N° ADV ne sera pas conservé puisque la partie mobile doit être refaite avec un nouveau N° ADV)

<=> quand il y a eu un pb d'attribution sur le msisdn à l'étape 2 de la commande.";"Xavier";;;;8;8;;"http://dvedv914.intranet-paris.francetelecom.fr:8081/FrontPage.PriseCommandeQuad.AideRealisation.CommandeMobileIodaDansAgc";;;;;;"finLigne"
780;"en attente
gelé";"Story";"Amélioration de la GL";;;"A conditionner par le droit DroitNewGuideline
Pour une connexion internet ou intranet:
Pour les canaux nécessitant d’être éligible au PCM (canal RC) pour pouvoir effectuer une migration
- Nouvel appel à OPAL et blocage du parcours si le client est inéligible au PCM pour l’offre sélectionnée
";;"Xavier";"Pour une connexion internet ou intranet:";"En stand-by";;;0;;;;;;;;"finLigne"
793;"en attente
gelé";"Story";"Amélioration de la GL";;;"A conditionner par le droit DroitNewGuideline
Affichage des frais de migration (frais fixes ou frais variables)";;"Xavier";;;;;0;;;;;;;;"finLigne"
778;"en attente
gelé";"Story";"Amélioration de la GL";;;"Accueil
A conditionner par le droit DroitNewGuideline
Appel de FACADE PARC sur saisie du ND avec un flag « convergent » pour que Facade en cas de parc Open remonte aussi la partie mobile
En cas de parc Open, valoriser le MSISDN et afficher le parc
";;"Xavier";"Pour une connexion internet ou intranet:";"En stand-by";;;0;;;;;;;;"finLigne"
"#";"abandonnée";"it.";;"pas de N° itération";;"ITERATION abandonnée";;" ";;;;76;73;3;;;0;;;;"finLigne"
0791;"abandonnée";"Story";"DM 13-115 Soft N2 - Pass Cumulables";;;"Marge";;"Christophe";;;;5;5;;;;;;;;"finLigne"
890;"abandonnée";"Déléguée";;;;"Ne pas proposer le mode de paiement par chèque des frais ponctuels en Vente à distance (700 - COSI S2D0 et 1014), lors de l'acquisition / migration d'une offre Open.";;"Carole";"Dans les 2 cas suivants :
   . Migration internet (+ acquisition mobile) vers Open
   . Acquisition internet (+acquisition mobile) vers Open

En tant que vendeur au 700 (COSI S2D0) et au 1014, le mode de paiement par chèque des frais ponctuels (sim à 1€, terminal mobile, matériel MS envoyés par VAD, frais de mise en service multisim, frais d'envoi chronopost) ne doit pas être proposé au client";"Story déléguée à Home";;0;;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.GererMatriceDesDroitsParCanal

http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.PaiementMobile";;;;;"finLigne"
0814;9;"Story";"Amélioration de la GL";"#N/A";;"marge";;;;"
Q : ";"Soft";13;13;;;;;;;;"finLigne"
0850;9;"Story";"DM1 13-XXX OpenFibre en PAP";;;"Affichage: Changer le mode de paiement recommandé (chèque => CB)";;"Xavier";;;;3;;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.PaiementMobile";;;;;"finLigne"
694;9;;"COSI C: DM 12-204";;;"FMO:  pas assez d'info. 
";;;;;;34;34;;;;;;;;"finLigne"
786;9;"Story";"COSI C: DM 12-204";;;"Lot1- Multi-sim: 
passage du gratuit au payant";;"Christophe/Didier";;"impact uniquement Façade et catalogue";;0;0;;;;;;;;"finLigne"
825;9;"Story";"Intégration du VDSL sur les offres Myrtille";"P1";;"Ne jamais afficher le picto Multi-écran pour les offres Sosh Mobile + Livebox (OC…201)";;"Xavier";;;;;;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.AffichageDesContrats";;;;;"finLigne"
775;9;"Story";"COSI C: DM 12-204";;;"Lot 1- Multi-sim: 
en tant que 1014 et 700, avoir l'adresse de facturation mobile affichée sur l'écran d'accueil et le détail du parc.";;"Christophe";;"en étude suite atelier métier du 15/10 (robot)
18/11: sujet sorti de la PS par Cosi (plus d'acquisition de CS sur un dem.)";;21;21;;;;;;;;"finLigne"
907;9;"Story";"Amélioration de la GL";"P1";;"Envoyer la note QUAD_VAD sauf en Guideline POCD et en Guideline Chorus";"Eviter la reprise des commandes en BO";"Xavier";"Pour toute commande en Nouvelle Guideline POCD, constater qu'il n'y a pas de note QUAD_VAD en cas d'acquisition mobile";"STORY DOUBLON DE LA 904";;;;;;"http://dvdsi400w.intranet-paris.francetelecom.fr:8083/FrontPage.SoftHome.GenerationNotes";;;;;"finLigne"
"#";"modèle";"it.";;"pas de N° itération";;"ITERATION modèle";;" ";;;;0;0;0;;;0;;;;"finLigne"
"Q999";"modèle";"délégué";"Retour prod";"S.O.";;"story réalisée pour le compte d'une autre Team : commencer par lettre de laTeam origine";;;;"
Q : ";"Soft";0;0;;;;;;;;"finLigne"
"z00";"modèle";"marge saisie";"Retour prod";"S.O.";;"marge manuelle  = story dont le N° commence par z";;;15;;"Soft";0;0;;;;;;;;"finLigne"
"#";"fin BL calculé";"it.";;"pas de N° itération";;"ITERATION fin BL calculé";;" ";;;;"#N/A";"#N/A";"#N/A";;;"#N/A";;;;"finLigne"
;;;;;;;;;;;;;"#REF!";;;;;;;;
